index,Price
0,2326770.0
1,637217.5
2,944321.25
3,601745.0
4,908095.0
5,810020.04
6,498732.48
7,1792185.0
8,645593.5
9,1598285.0
10,1713697.5
11,830530.0
12,1241125.0
13,644056.25
14,730356.25
15,922557.5
16,568828.75
17,702294.98
18,2202467.5
19,472018.75
20,663358.3333333334
21,962366.5
22,983875.05
23,1298709.75
24,1812237.5
25,708460.5
26,593122.5
27,621705.275
28,747502.5
29,1254684.5
30,695845.0
31,1725840.82
32,372802.5
33,458528.44
34,776253.75
35,531792.5
36,1737727.5
37,680484.0
38,1079654.5
39,733284.75
40,1157312.5
41,1047235.0
42,1239115.055
43,317132.97
44,1121488.5
45,1347025.0
46,688932.0
47,691387.895
48,514067.5
49,1055536.0
50,904473.5
51,2585165.82
52,621852.5
53,923650.0
54,1755932.5
55,619086.25
56,656910.0
57,1741740.0
58,1224390.0
59,1743322.0
60,706820.0
61,1351192.5
62,1482480.0
63,1041962.5
64,2598909.44
65,1473596.38
66,1642667.5
67,611857.5
68,1632695.0
69,826991.94
70,711689.995
71,1280827.5
72,1253540.45
73,1950238.5
74,1325312.5
75,1719449.5
76,565909.0
77,1152876.0
78,534954.0
79,2489579.0
80,960003.45
81,755857.5
82,552265.0
83,1719385.0
84,1117682.5
85,751512.5
86,752861.5
87,1432877.97
88,706212.5
89,467030.94
90,692737.5
91,1235402.505
92,1328465.0
93,1600270.0
94,1077847.5
95,2034640.0
96,477687.5
97,2254655.0
98,1378052.505
99,1406577.41
100,696940.0
101,1400468.44
102,2295246.0
103,1270432.5
104,555371.0833333334
105,573843.75
106,1485886.0
107,1731260.0
108,562456.25
109,1809511.5
110,2309485.0
111,1050503.32
112,591296.25
113,1260678.97
114,2083977.5
115,518425.0
116,1304055.0
117,2548355.0
118,1182032.5
119,1385392.5
120,2020552.5
121,426230.0
122,1206370.0
123,1008538.5
124,920056.25
125,1377743.88
126,1918562.0
127,544234.14
128,967420.0
129,801715.0
130,631858.75
131,920280.0
132,1257649.5
133,2551150.0
134,725789.5
135,979395.0
136,1284151.14
137,766912.495
138,922027.5
139,682861.25
140,1175049.645
141,1375260.0
142,1003765.0
143,978600.0
144,1089040.0
145,2320650.0
146,2071632.5
147,728595.9375
148,1485575.25
149,1122998.54
150,588157.5
151,793190.0
152,587748.75
153,902652.5
154,1306134.0
155,1688712.5
156,2098871.94
157,1244753.0
158,500988.44
159,1147530.0
160,939997.5
161,1946425.0
162,1591999.365
163,556870.0
164,1162917.5
165,1953885.5
166,1287510.0
167,722902.5
168,561677.5
169,688613.375
170,1526575.0
171,1025132.5
172,779876.0
173,665044.175
174,501642.775
175,1153246.735
176,659826.25
177,493785.52
178,1077022.5
179,926481.0
180,2789975.0
181,1113472.5
182,662090.0
183,734302.5
184,1343497.5
185,1458367.5
186,1759037.5
187,1634555.0
188,626130.0
189,888239.0
190,609512.5
191,841590.0
192,600209.25
193,1117850.0
194,727132.5
195,1418519.5
196,908592.5
197,683660.0
198,796020.0
199,1091530.0
200,608183.5
201,691975.5
202,692023.2916666665
203,1053283.75
204,1637876.94
205,2250096.0
206,811048.0
207,1590257.5
208,907676.25
209,1088760.175
210,742724.995
211,920500.0
212,1804150.0
213,1109160.0
214,783762.5
215,571813.75
216,922947.5
217,808275.0
218,1812180.0
219,621490.0
220,1168682.5
221,1273002.5
222,1850695.0
223,1563102.5
224,726083.75
225,1253660.82
226,1289771.5
227,761962.5
228,733302.505
229,448461.255
230,561665.7291666667
231,776210.0
232,820189.0
233,2161022.0
234,1156005.0
235,1069036.51
236,931465.0
237,769390.0
238,2341303.32
239,2065201.0
240,776815.02
241,755807.5
242,1810175.0
243,1524025.5
244,2786710.0
245,344755.0
246,724757.465
247,1520474.0
248,1455638.5
249,1793540.0
250,609046.25
251,972270.0
252,1030102.5
253,614980.0
254,1035992.41
255,715463.38
256,1606435.0
257,961363.75
258,789837.52
259,740569.16
260,704237.25
261,955752.5
262,1454417.5
263,1323687.55
264,1897875.0
265,1249153.0
266,1443148.5
267,1325760.0
268,1359679.0
269,1331252.0
270,1081460.0
271,935492.5
272,1139772.5
273,1792547.5
274,417300.0
275,1071150.0
276,973642.1666666667
277,895018.75
278,710899.25
279,1294500.0
280,1274200.0
281,480106.16
282,953622.5
283,599607.5
284,671562.0
285,1336712.5
286,803767.5
287,1095717.5
288,1289257.5
289,622760.495
290,1957452.5
291,1810630.0
292,1182246.0
293,2004512.5
294,1961750.04
295,1513052.5
296,529047.36
297,677673.76
298,954416.0
299,664622.5
300,952450.0
301,798452.5
302,2187263.94
303,412863.75
304,2536525.0
305,812937.5
306,903085.0
307,851165.0
308,857794.5
309,824629.6366666667
310,589310.425
311,625247.5
312,631003.75
313,2205925.0
314,1033110.0
315,676256.5
316,699252.5
317,1699985.0
318,1048445.0
319,536691.25
320,716826.5
321,800328.0
322,691865.0
323,629965.52
324,1041932.5
325,645180.0
326,426961.25
327,989197.23
328,2798200.0
329,773073.75
330,729592.5
331,1412855.0
332,891030.0
333,1419825.0
334,726797.5
335,570653.75
336,775874.04
337,1319140.0
338,773963.75
339,1066565.0
340,1280375.0
341,625867.5
342,1246362.5
343,1525321.94
344,943730.0
345,652631.675
346,1275997.5
347,810077.5
348,360675.0
349,776785.13
350,903260.0
351,1383745.0
352,1096952.5
353,1259168.3333333333
354,777193.75
355,547264.22
356,442390.0
357,1089590.0
358,910477.5
359,911341.0
360,783565.625
361,674645.0
362,1236557.5
363,1076657.5
364,824146.25
365,568327.5
366,683903.75
367,536634.705
368,988810.0
369,742876.25
370,1367392.5
371,1563381.5
372,1544524.0
373,1280522.5
374,1399822.5
375,1426062.5
376,1718442.5
377,355365.0
378,584432.755
379,897877.5
380,428287.505
381,990234.44
382,792598.0
383,652370.0
384,847185.0
385,808348.5
386,1100742.5
387,1467845.0
388,482070.0
389,585045.0
390,837667.5
391,425762.5
392,1889142.5
393,1293539.5
394,1077837.5
395,1841470.0
396,1525575.0
397,548397.27
398,904641.0
399,782285.0
400,748675.0
401,1688747.5
402,777317.5
403,412927.5
404,739732.0
405,1004932.5
406,1634137.5
407,1821870.0
408,687721.25
409,588390.0
410,1083556.5
411,1417755.0
412,810524.75
413,966976.0
414,2100974.44
415,788533.75
416,1226717.5
417,1029278.5
418,935025.0
419,877164.5
420,633732.5
421,1299782.235
422,2066026.94
423,905565.0
424,1226707.5
425,1662310.0
426,695639.675
427,2284825.5
428,590717.5
429,770592.5
430,757716.25
431,1248537.5
432,2295560.0
433,1749205.0
434,646056.25
435,928637.505
436,1088022.6
437,655131.97
438,1039602.505
439,1340310.0
440,667047.5
441,1308360.0
442,564842.5
443,1179255.0
444,323787.5
445,1281760.0
446,817201.72
447,1446898.333333333
448,1098665.0
449,867312.5
450,989385.0
451,769826.25
452,1786992.5
453,1219087.5
454,707971.705
455,1010846.94
456,805967.5
457,924122.5
458,1327392.5
459,1405452.5
460,928292.0
461,831370.0
462,1184125.0
463,659516.25
464,572706.94
465,700057.505
466,651485.05
467,461867.215
468,851242.175
469,2237287.5
470,859364.0
471,472615.0
472,991516.94
473,907205.0
474,797025.13
475,1271806.385
476,2044295.0
477,577083.5
478,1601765.0
479,517982.215
480,560105.0
481,788745.0
482,1591473.47
483,1276645.0
484,486452.505
485,2047120.0
486,693842.51
487,501236.425
488,443777.5
489,893862.505
490,1134285.0
491,1294237.5
492,839489.995
493,936193.75
494,677838.0
495,934855.0
496,2321160.0
497,763750.0
498,585260.0
499,1224807.55
500,993712.5
501,521769.44
502,1814942.55
503,457952.63
504,732535.0
505,537617.5
506,711693.35
507,1425561.0
508,772956.5
509,956549.5
510,528749.22
511,1220195.0
512,1049117.5
513,712412.5
514,647528.75
515,1334299.44
516,647022.5
517,795753.175
518,1778292.5
519,2377856.94
520,648490.0
521,1271160.0
522,1681583.0
523,893682.5
524,725721.25
525,1229075.0
526,1002122.69
527,1426173.5
528,514997.5
529,897857.5
530,3563134.44
531,1839451.38
532,1312302.5
533,871412.5
534,1226457.16
535,858340.0
536,561716.25
537,970913.0
538,714660.0
539,335140.94
540,1557707.5
541,1359545.0
542,1405875.0
543,290135.0
544,1810040.0
545,1334953.5
546,1722062.6
547,814795.0
548,1182695.0
549,1031179.025
550,630866.675
551,1174447.5
552,2010152.0
553,900956.5
554,1128876.995
555,1541696.94
556,1869107.5
557,770627.5
558,645665.0
559,2441215.0
560,529500.005
561,1088957.5
562,1116636.735
563,1452703.2
564,892785.0
565,1164372.38
566,657507.5
567,746066.25
568,1424585.0
569,1659027.5
570,1150681.5
