index,Price
0,1662529.2041644417
1,507174.75068428635
2,1061849.044390755
3,660990.158924461
4,727359.9124389639
5,942865.725813945
6,233520.58661820332
7,1636528.6658403587
8,608433.5295213503
9,1474609.9454922844
10,1911452.416758744
11,1054299.3784834072
12,985864.0090501817
13,674046.3914375931
14,433449.8662398055
15,892099.1264570463
16,412813.1005446968
17,747845.5864287326
18,2076599.1201434499
19,332407.545749789
20,888544.8660299552
21,973670.1405069844
22,1347349.9122930667
23,1570183.8341184238
24,1530575.3199640503
25,1073242.6947114237
26,680981.1207406383
27,542737.3825865944
28,824274.910233169
29,1327274.3838208406
30,375888.32199335506
31,1617757.9917328763
32,-140387.04897494614
33,176572.23062797973
34,642459.9450644238
35,446428.1911970753
36,2025811.2921553291
37,511188.26458232733
38,1387989.2088481598
39,531935.7160432059
40,1294650.007242734
41,1173335.7091965682
42,1406031.2220166768
43,176430.81875277602
44,1211095.246466266
45,1258021.8080502523
46,805597.0202258385
47,688649.1122259687
48,413551.5949262533
49,985324.5138297521
50,719599.6404677313
51,2106171.9075750057
52,685002.4321290317
53,721085.3569566848
54,1807533.2783456454
55,335521.3319203729
56,733403.281124678
57,1573729.2088822525
58,1449270.5504956723
59,1581774.0323722754
60,630711.3314085798
61,1290562.2146225714
62,1218825.7666089737
63,1484385.3008811518
64,2178962.55451905
65,1527684.3338746768
66,1417092.8275871226
67,774309.6171681236
68,1244925.7318068405
69,1010514.7906627307
70,911426.0224946445
71,1783143.6933963664
72,1278943.752487599
73,1968169.8149093231
74,1147899.5786701664
75,2067538.3263359233
76,835617.4020279178
77,1149087.380078819
78,649945.4442737051
79,2277924.8578439895
80,729451.0239742284
81,941925.4659415032
82,194255.7738585038
83,1541362.541862802
84,1306310.5737408958
85,733865.4272889507
86,1268117.7595931466
87,1703356.7374205557
88,300407.3426139053
89,68723.88405880926
90,437720.36720560724
91,1498879.3427114
92,1242323.5829066935
93,1644678.1912275502
94,1342563.7653757297
95,1838493.308851291
96,232672.35470754153
97,2419906.4083261034
98,1904532.0621947697
99,1214324.9220833548
100,662649.3781018045
101,1616908.554434714
102,1869326.8871793733
103,1448917.506985428
104,82995.60618616932
105,795906.0917173037
106,1655307.1398753505
107,1521245.2990614953
108,327133.4891581207
109,1693369.721913205
110,2009598.7821014542
111,1259248.8574595416
112,755638.8899453225
113,1546201.2813389725
114,2152826.3462534314
115,522611.76665914047
116,1569877.7577128457
117,2396315.697457606
118,1306116.464751105
119,1445070.7801959077
120,1654774.0921541227
121,207537.04367810232
122,1463051.6478485106
123,1298331.923775487
124,1074255.9512849716
125,1292982.056528555
126,1922522.1814481528
127,822982.4315953555
128,938579.5664703279
129,930142.4407641841
130,225573.97670673975
131,1092013.751824181
132,965830.0594591293
133,2234064.5521940347
134,1211965.6036815364
135,1067042.182712657
136,862517.6769519916
137,812976.4440037087
138,1083268.0963834473
139,300577.02366319846
140,1585199.762792068
141,1164141.3765749505
142,900386.3036565918
143,1108340.924812128
144,1293951.6539198405
145,1526312.8890124569
146,1741250.6475024784
147,646131.2581603786
148,1525018.7517148796
149,1342130.875726164
150,297997.9975060406
151,899525.5678037475
152,424474.8650258805
153,787218.7217027105
154,1191455.292146138
155,1922200.6850449487
156,1573795.7843885245
157,1534008.0762164881
158,716657.5057418613
159,1195330.7925041106
160,1068039.7542926
161,2090487.6511084153
162,1859457.9634478227
163,530688.5846492512
164,1365819.9711217277
165,2030734.920917996
166,1377993.4285234557
167,762071.4018543323
168,89374.20555564761
169,714503.2078531284
170,1631963.2311205529
171,1574883.3491487475
172,848038.1427337597
173,798327.6236128407
174,501179.5079885571
175,1265512.6217814137
176,489213.82309026725
177,798560.1445892737
178,1336058.4809974749
179,793937.7044284141
180,1741814.4617999801
181,1022017.3693716307
182,712712.2635607496
183,684120.0634030912
184,1752397.2904587057
185,1233413.2714714315
186,1919395.9182446594
187,1793608.214715742
188,745461.5887586914
189,800531.9224084703
190,748426.1268421661
191,864466.5683312196
192,554443.971596597
193,1333732.5328893182
194,279933.1246389657
195,1143321.1708343546
196,1164426.0825772267
197,802579.4342332882
198,954290.5998962161
199,1008145.8918115709
200,771340.2613399969
201,930821.984701391
202,584232.3054764387
203,1189148.24957627
204,1591115.2835487125
205,2428850.2857419946
206,192953.66585544904
207,1758539.734713941
208,923521.7137164117
209,1321319.775480921
210,817215.0001580841
211,829087.2323462479
212,1937487.342009646
213,1303387.9934059319
214,657327.5721397825
215,797905.4727668839
216,1018644.8449703483
217,823902.1873654122
218,1716484.41470657
219,528625.1846336575
220,1020469.5389833576
221,1521062.6719105693
222,2045944.886428793
223,1660265.2693049274
224,591137.5701137758
225,1376773.2894326253
226,1274838.9623804288
227,875461.7443609335
228,883800.6559228431
229,331906.07161163946
230,520551.18019242876
231,868571.823862924
232,911187.8328891068
233,1877236.5436949604
234,1087468.849626312
235,1466314.2930752337
236,956337.8228153993
237,871520.2748640075
238,2066529.7985651512
239,1766365.0377825864
240,1170723.1429498314
241,778501.9182522938
242,1741918.6804512232
243,1422549.6425818596
244,1894435.4838865628
245,233276.8145204404
246,580856.407146596
247,1508784.559542688
248,1142834.1163053375
249,1668038.9538437119
250,324987.1505439788
251,757162.5052381895
252,1295435.6363479807
253,729113.2698494354
254,907508.8304733883
255,802736.0036736242
256,1498680.084965341
257,1438414.95862319
258,1016212.5628532816
259,538408.9755802281
260,312495.8564510809
261,843024.5262601182
262,1533873.3383276588
263,1395252.1779268633
264,1433569.036585147
265,1764856.0565454047
266,1176466.821814935
267,1564043.1178465527
268,1083723.1494933497
269,1010212.1783554578
270,1121356.246966096
271,1621347.2974378546
272,825534.4460472552
273,1856836.2915574312
274,704956.7308345174
275,1049829.751022862
276,588690.4441858161
277,913338.6845606104
278,716253.122160662
279,1445560.2591286793
280,1257294.3484112811
281,-15614.189556325786
282,923712.2014343977
283,785028.5769070771
284,660617.8423059636
285,1573811.2654576064
286,587535.7740245893
287,1133171.780700784
288,1491268.2419740695
289,637677.062809215
290,1582244.0638996079
291,2013734.2292819486
292,1157866.5345955025
293,2212678.151542888
294,1083585.8860229538
295,1415992.7735271684
296,281225.32931692677
297,513929.28416421777
298,872639.9681666886
299,691410.7781069928
300,976780.4781928791
301,710691.9804986988
302,1852151.8171698963
303,580478.3759450421
304,2009801.532263229
305,766536.89720342
306,1052436.792622918
307,907652.9820692644
308,774237.6975068899
309,697583.9851091558
310,529635.7771701901
311,782869.6990825408
312,432416.63031941233
313,2044565.4453941868
314,1053030.567432191
315,603050.3744724762
316,887781.3173647872
317,1613215.5048637595
318,867816.9989282252
319,364624.0852514121
320,951471.338983162
321,856030.6834343873
322,658810.7477594763
323,762332.1375104552
324,1177186.8038796105
325,645018.778933747
326,577869.8303062725
327,1228596.1640538357
328,2406440.8728837296
329,480450.6179965631
330,479036.9662125119
331,1396903.2291052493
332,739308.4135675682
333,1602290.6410377002
334,416591.39171712135
335,463698.743611678
336,861246.6471494804
337,1666000.3679908866
338,534739.0197423568
339,1075292.8087104002
340,1383570.7163847554
341,933105.9352513185
342,1197022.7295995466
343,1401935.509746815
344,1363292.700564702
345,803313.4723096755
346,1776622.4802408505
347,623659.9344113537
348,765331.110518862
349,144221.3691642267
350,1149677.9812146614
351,670786.8176933092
352,1198341.4732792543
353,1271058.6863096647
354,1039464.0468267282
355,314443.6410109899
356,456845.0090390132
357,1416093.431836816
358,1024768.6272335801
359,844249.9530133787
360,745280.9267873319
361,761925.8988829982
362,1170509.0799830859
363,1292176.577747579
364,581158.0473031835
365,204491.23921106057
366,558697.6614934471
367,595807.4935886192
368,1177508.4060235594
369,606892.3130434756
370,1139974.337016415
371,1346853.914493664
372,1563756.9138368752
373,1118601.0499562824
374,1375766.2978479753
375,1443508.4034089085
376,1784346.916011775
377,487196.5906395989
378,442466.27752102853
379,625566.1050389474
380,425926.3036303384
381,1179480.7256482544
382,945077.7694477406
383,698943.9893563031
384,858623.4684885512
385,686436.670782291
386,911694.5102234833
387,1148122.5918788638
388,746511.1183282312
389,773630.9297165547
390,891161.3086426646
391,410713.2204510543
392,1577275.9767550821
393,1153513.0018108422
394,1402546.0218283408
395,1825587.9681955236
396,1668246.445784025
397,750000.372559075
398,1044274.3804787165
399,754198.896035264
400,603573.9092219202
401,2182907.322201741
402,888449.7377460448
403,712201.7593979507
404,520176.59846861695
405,1254646.0771189956
406,1346677.075238984
407,1574380.1867800467
408,595715.3162565872
409,404391.1718742619
410,1130761.9072198442
411,1809053.1619540518
412,892989.7028771797
413,886465.0053659196
414,1946999.6017600219
415,677074.5549093826
416,1173180.445083316
417,1108802.4018953913
418,990250.9979458612
419,1088355.5927238308
420,766993.026772175
421,1187125.8937824778
422,1547661.0205866045
423,816042.2352587391
424,1196119.9760455717
425,1067223.046920428
426,521001.161729887
427,1849885.9936716943
428,567452.8130670302
429,670745.2087464919
430,625245.095107761
431,1234390.7950139912
432,2774478.996126163
433,2241856.4247241877
434,804119.7560349866
435,1217900.172716325
436,1295941.9930712655
437,680451.2760038578
438,1390509.4389113497
439,1406985.8100684306
440,656697.6002587057
441,786578.6552043991
442,599932.6646467408
443,1260771.6577313938
444,83999.93426255567
445,1158375.5214449852
446,473055.20130211394
447,950580.1512507212
448,1157395.6537220068
449,1003014.4772699063
450,956250.0409489444
451,735375.7642542067
452,1574740.7780936197
453,1125725.5941890075
454,846791.4731144994
455,1052267.478954141
456,985373.9715363091
457,1157876.6078283573
458,1582945.1453020514
459,1447065.9329823211
460,1180431.1918465993
461,925487.5393067503
462,1267976.6092788014
463,510918.3002473591
464,495214.15374658187
465,866263.6084458621
466,592221.3276512187
467,754967.4750272917
468,927898.1349892291
469,1412373.8887471093
470,731867.075905195
471,300634.2040822437
472,1232103.4184329247
473,1034184.0542394953
474,870470.2133779489
475,1439911.0885553297
476,1966626.0145111585
477,545206.2618406388
478,1160257.4396204408
479,453804.4459643732
480,759035.9517581505
481,700636.6964030643
482,1891998.599396959
483,1210430.1964416066
484,744989.2623228604
485,1861052.945765892
486,1005295.4641529978
487,-277097.0205737036
488,343350.7326686053
489,981470.241549189
490,1214503.9068591788
491,1253650.673564039
492,869597.7744072316
493,918781.907141396
494,732064.0352131745
495,931169.7175971003
496,1921291.534316412
497,896670.9541453763
498,760813.1345385558
499,1342361.5901945923
500,1123529.9164397155
501,747704.3790821403
502,1841670.0049623013
503,680520.5393845276
504,1021574.613672779
505,452382.56277356506
506,1065346.571269562
507,1569673.1248250306
508,887330.6513951285
509,1210194.345806866
510,309756.6318185938
511,1532010.0699083009
512,1167314.4093067355
513,846343.8986464568
514,14392.11230457644
515,1246040.6068863024
516,688897.0503357541
517,662083.9158418104
518,6035301.824922984
519,2378230.973664242
520,575469.5330709503
521,1023787.9526650859
522,1815829.59734425
523,1151256.3557096003
524,685698.2080931047
525,1054345.5314964051
526,1142315.8985259172
527,1722968.3119123806
528,552575.998519305
529,1190943.0157136365
530,2443190.765238243
531,1626716.817521174
532,1188716.8420532597
533,941805.9627015713
534,1158494.9930787235
535,1087053.785473335
536,741512.9516692671
537,1006481.4577603115
538,820756.3944376314
539,170926.65640470793
540,1395309.716188148
541,1129101.7840303613
542,1369049.1406597018
543,228558.65478162817
544,1712121.0425090098
545,1445823.0161971957
546,1572657.1992525687
547,537032.7663668648
548,1332615.5895838214
549,1304757.3992675652
550,877353.8133755298
551,1083429.8674482221
552,2011967.3083224122
553,1110399.8091867785
554,1490595.606402458
555,1827900.4633654444
556,1410777.1216553065
557,996282.656719409
558,633484.3750095973
559,1904923.5488581532
560,660075.414152472
561,1125672.875247942
562,1311057.8182319182
563,1575172.4743093965
564,1197258.5354666659
565,1420220.3288977845
566,456190.8941491182
567,544279.939777954
568,1093034.9336848394
569,1586242.0506840828
570,1141158.4599825246
571,235454.89243686735
572,545716.0743776599
573,1344774.2627835586
574,1820970.1979146253
575,584161.2318765677
576,803014.7136330295
577,1245079.6129185418
578,577347.1699113015
579,1590493.225730933
580,713375.8285206486
581,674953.9460938314
582,1548345.921552719
583,876517.8823166357
584,1013496.1774819605
585,1010734.8657243825
586,2446753.889471556
587,1635246.3151069025
588,1176566.0673197885
589,1966605.6632674173
590,921449.3475490937
591,1026686.1899066108
592,1182082.239506715
593,1743326.7441257574
594,179422.71754065063
595,1810175.4449059214
596,264142.2837318535
597,965984.5247443949
598,1948366.4645972373
599,399142.4053713572
600,1087059.8200355053
601,1939751.9753123308
602,123153.26564454776
603,717060.1744793206
604,573555.1264701325
605,1366326.292025171
606,725529.0870607866
607,925302.3900061059
608,1505614.3264900318
609,1380739.512981356
610,62455.94372337882
611,516166.7968143362
612,961142.5531404392
613,2009593.0919838697
614,775438.8235769635
615,720418.6711010534
616,530138.1038485123
617,729303.3662180068
618,1013629.6473458337
619,1236439.1525469155
620,173270.67771675624
621,2207054.6619339725
622,110199.64143438148
623,226893.32441453438
624,69796.53084475861
625,1681815.4096729825
626,942918.0762776618
627,1966188.243623163
628,1825606.807333923
629,1339085.941169615
630,1025066.0059929768
631,868040.3180220408
632,1589188.8714409135
633,1235213.2842811442
634,1715701.46863449
635,1049128.797088447
636,1437642.461723579
637,220739.4833975786
638,1328044.1925593507
639,909302.9916752523
640,1665312.453529975
641,621102.7833371449
642,1697654.2622526316
643,1402230.206373144
644,1186637.2443735974
645,2375815.3295354014
646,-396699.08263699245
647,171028.49568602804
648,864537.4569634886
649,440353.7754785153
650,1924322.4131055474
651,1009734.2604824818
652,485642.6159993063
653,900472.9613985573
654,1255800.9694066967
655,500142.13408717024
656,2083803.2634452954
657,592361.7384873948
658,988605.8796730208
659,922349.5443467998
660,1063504.6026396914
661,483895.952259621
662,1041732.0259805914
663,1028966.2185732025
664,588281.3618409348
665,1112889.3784004883
666,722011.3586518052
