index,Price
0,1826051.7625980987
1,582346.2566672013
2,924211.9213787876
3,837705.9285600022
4,786476.377953493
5,950760.7195800436
6,282613.6234442943
7,1712523.4177914634
8,608535.0804168539
9,1584841.6827048983
10,1616786.8598878407
11,943730.7824020903
12,981907.523509908
13,855503.2362508251
14,581716.8284747323
15,865764.9039976079
16,640759.0390754573
17,649712.5833918294
18,2182028.8469662517
19,-460672.5544945607
20,679661.6160595606
21,958176.7573451272
22,1359834.2245551362
23,1284989.7802256802
24,1205150.2063272079
25,1031519.1271444062
26,834755.0854802541
27,816825.9052197956
28,684433.619536502
29,1320140.3853969837
30,473613.7323204725
31,1754284.8251720085
32,-30397.50806016568
33,289908.4491374439
34,645509.3560205747
35,698297.045830729
36,1756457.1269451035
37,614178.6137394095
38,1312876.5288219182
39,472582.31121226435
40,1339191.7319391815
41,1027025.6671771231
42,1463588.5621866372
43,258156.1522032324
44,1177261.4081183306
45,1272752.8509842125
46,739272.1118667662
47,657315.8545535491
48,443651.7416277748
49,986598.6142072378
50,959953.8236167121
51,1811668.5347869648
52,497132.42088881147
53,677188.7161183986
54,1946792.8632567069
55,427263.7489740801
56,706468.1309451435
57,1292315.0201700996
58,1499914.34375369
59,1593100.280552161
60,791687.8858818985
61,1338993.81549651
62,1261508.6803226662
63,1170518.7880339413
64,2291538.448189134
65,1561484.4128309505
66,1860276.5317255491
67,725532.8810862872
68,1020853.9979124232
69,1151548.4683561444
70,822536.3792778129
71,1535456.4745600852
72,1276131.3191795256
73,1683940.4277549868
74,1372271.7755661586
75,2036987.669378676
76,799477.4189366983
77,1199523.8533455287
78,643195.5788921511
79,2376449.3790456485
80,855810.5726546751
81,922696.2103430984
82,274377.26997185906
83,1746852.353172034
84,943929.4354004498
85,880501.2265316343
86,1160275.780572305
87,1462686.5362193317
88,384461.31516245264
89,187423.89217753673
90,625494.3434855457
91,1505963.859088263
92,1260993.2286559262
93,1736733.350974899
94,1092569.3179929776
95,1904449.9814120263
96,334904.9488559166
97,2492428.4651452247
98,1604146.3819222157
99,1435763.5403295932
100,891443.7667859867
101,1534822.278732813
102,1615762.6373161632
103,1718011.8623413588
104,105204.68738736399
105,675508.1887518237
106,1768793.2579586434
107,1568290.5110113332
108,384296.5544681988
109,1622757.4590834947
110,1681073.3352649354
111,1161259.1167472524
112,637337.2555719118
113,1273064.3669335209
114,2374487.382779027
115,591919.3556834571
116,1495651.3814481373
117,2545337.930796552
118,1306262.3230103184
119,1430722.49453865
120,1756181.2567823748
121,286507.3116907441
122,1551405.1712932033
123,1286095.2368626858
124,1230823.9845088704
125,1305916.8184573017
126,1677712.904764527
127,964637.590806693
128,804465.4490031954
129,920445.8547439564
130,424275.80021096976
131,1162385.0462792967
132,1034596.294259477
133,2355892.190673537
134,492035.1102200799
135,1084432.9782656494
136,821173.3858062293
137,791736.6903532405
138,864456.2837155963
139,445163.62739790604
140,1300437.2070530157
141,1177337.904875128
142,995996.5659832528
143,1110179.4147132004
144,1372949.2081509489
145,1646042.9188756542
146,1392107.2023845918
147,762962.3576752029
148,1304728.9299566806
149,1324845.4014259158
150,551401.0204321961
151,878812.2892294717
152,623373.9586349654
153,775913.7100541039
154,1206099.6287066496
155,1604767.8939638762
156,1776679.3734356777
157,1301971.2301368464
158,530659.0881941775
159,915550.9833871196
160,1084207.5621550723
161,1782871.7301305241
162,1933785.1216899022
